parasiteScientificName,Location,Latitude,Longitude
Ascaris lumbricoides,Japan,36.204824,138.252924
Echinocephalus uncinatus,Arabian Sea,12.2501506,64.33717
Proleptus obtusus,Northern Indian Ocean,-33.137551,81.826172
Aonchotheca erinacei,Balearic Islands,39.3587759,2.7356328
Crenosoma striatum,Balearic Islands,39.3587759,2.7356328
Gongylonema mucronatum,Balearic Islands,39.3587759,2.7356328
Pseudoterranova decipiens,Germany,51.165691,10.451526
Anguillicola crassus,Germany,51.165691,10.451526
Seuratum cadarachense,Balearic Islands,39.3587759,2.7356328
Spirura rytipleurites,Balearic Islands,39.3587759,2.7356328
Trichuris muris,Spain + Andalusia,37.5442706,-4.7277528
Rictularia proni,Spain + Andalusia,37.5442706,-4.7277528
Aspiculuris tetraptera,Spain + Andalusia,37.5442706,-4.7277528
Anisakis simplex,Adriatic Sea,41.85509039999999,17.2902839
Anisakis physeteris,Adriatic Sea,41.85509039999999,17.2902839
Proleptus obtusus,Adriatic Sea,41.85509039999999,17.2902839
Anisakis typica,Mediterranean,34.5531284,18.0480105
Anisakis typica,Northeast Atlantic,39.370134,-77.40677199999999
Anisakis physeteris,Northeast Atlantic,39.370134,-77.40677199999999
Pseudalius inflexus,Northeast Atlantic,39.370134,-77.40677199999999
Philonema agubernaculum,Canada,56.130366,-106.346771
Sterliadochona ephemeridarum,Canada,56.130366,-106.346771
Cystidicola farionis,Canada,56.130366,-106.346771
Philometra cylindracea,Canada,56.130366,-106.346771
Philonema oncorhynchi,Canada,56.130366,-106.346771
Raphidascaris acus,Canada,56.130366,-106.346771
Truttaedacnitis truttae,Canada,56.130366,-106.346771
Cheilospirura spinosa,Florida,27.6648274,-81.5157535
Dispharynx nasuta,Florida,27.6648274,-81.5157535
Tetrameres pattersoni,Florida,27.6648274,-81.5157535
Trichostrongylus tenuis,Florida,27.6648274,-81.5157535
Gongylonema ingluvicola,Florida,27.6648274,-81.5157535
Heterakis gallinarum,Florida,27.6648274,-81.5157535
Cyrnea colini,Florida,27.6648274,-81.5157535
Parelaphostrongylus tenuis,Arkansas,35.20105,-91.8318334
Parelaphostrongylus tenuis,Florida,27.6648274,-81.5157535
Parelaphostrongylus tenuis,Louisiana,30.9842977,-91.96233269999999
Parelaphostrongylus tenuis,District of Columbia/Delaware/New Jersey/Maryland,39.0457549,-76.64127119999999
Parelaphostrongylus tenuis,Mississippi,32.3546679,-89.3985283
Parelaphostrongylus tenuis,North Carolina,35.7595731,-79.01929969999999
Parelaphostrongylus tenuis,Tennessee,35.5174913,-86.5804473
Parelaphostrongylus tenuis,West Virginia,38.5976262,-80.4549026
Contracaecum rudolphii,Chile,-35.675147,-71.542969
Parelaphostrongylus tenuis,Oklahoma,35.0077519,-97.092877
Angiostrongylus cantonensis,Hawaiian Islands,19.8967662,-155.5827818
Philometra ovata,Estonia + Latvia,56.95962400000001,24.1016552
Philometra abdominalis,Estonia + Latvia,56.95962400000001,24.1016552
Anisakis simplex,Australia,-25.274398,133.775136
Parascaris equorum,Finland,61.92410999999999,25.7481511
Porrocaecum ensicaudatum,Finland,61.92410999999999,25.7481511
Toxocara canis,Finland,61.92410999999999,25.7481511
Raphidascaris acus,Baltic Sea,58.48795200000001,19.863281
Trichosomoides crassicauda,Balearic Islands,39.3587759,2.7356328
Heligmosomoides polygyrus,Balearic Islands,39.3587759,2.7356328
Streptopharagus kutassi,Balearic Islands,39.3587759,2.7356328
Mastophorus muris,Balearic Islands,39.3587759,2.7356328
Raphidascaris acus,Greece,39.074208,21.824312
Camallanus lacustris,Greece,39.074208,21.824312
Oxyuris equi,Kazakstan,48.019573,66.923684
Parascaris equorum,Kazakstan,48.019573,66.923684
Dictyocaulus arnfieldi,Kazakstan,48.019573,66.923684
Gongylonema pulchrum,Kazakstan,48.019573,66.923684
Triodontophorus tenuicollis,Kazakstan,48.019573,66.923684
Chabertia ovina,Kazakstan,48.019573,66.923684
Cooperia oncophora,Kazakstan,48.019573,66.923684
Dictyocaulus filaria,Kazakstan,48.019573,66.923684
Haemonchus contortus,Kazakstan,48.019573,66.923684
Nematodirus spathiger,Kazakstan,48.019573,66.923684
Physocephalus sexalatus,Kazakstan,48.019573,66.923684
Pseudoterranova decipiens,North Sea,56.511018,3.515625
Enterobius vermicularis,Japan,36.204824,138.252924
Anisakis physeteris,Japan,36.204824,138.252924
Cyclodontostomum purvisi,Thailand,15.870032,100.992541
Skrjabingylus nasicola,Japan,36.204824,138.252924
Filaroides martis,Japan,36.204824,138.252924
Anguillicola crassus,Sweden,60.12816100000001,18.643501
Ascaris suum,Estonia + Latvia,56.95962400000001,24.1016552
Oesophagostomum dentatum,Estonia + Latvia,56.95962400000001,24.1016552
Metastrongylus pudendotectus,Estonia + Latvia,56.95962400000001,24.1016552
Physocephalus sexalatus,Estonia + Latvia,56.95962400000001,24.1016552
Hyostrongylus rubidus,Estonia + Latvia,56.95962400000001,24.1016552
Metastrongylus salmi,Estonia + Latvia,56.95962400000001,24.1016552
Oesophagostomum dentatum,Lithuania,55.169438,23.881275
Ascaris suum,Lithuania,55.169438,23.881275
Rhabdochona hellichi,Georgia (USSR),42.315407,43.35689199999999
Cystidicoloides tenuissima,Georgia (USSR),42.315407,43.35689199999999
Protostrongylus rufescens,France,46.227638,2.213749
Enterobius vermicularis,United States,37.09024,-95.712891
Rhabdochona denudata,Iraq,33.223191,43.679291
Camallanus corderoi,Chile,-35.675147,-71.542969
Capillaria anatis,Japan,36.204824,138.252924
Heterakis gallinarum,Japan,36.204824,138.252924
Ascaridia columbae,Japan,36.204824,138.252924
Ascaridia galli,Japan,36.204824,138.252924
Contracaecum microcephalum,Japan,36.204824,138.252924
Porrocaecum angusticolle,Japan,36.204824,138.252924
Ornithostrongylus quadriradiatus,Japan,36.204824,138.252924
Acuaria anthuris,Japan,36.204824,138.252924
Cosmocephalus obvelatus,Japan,36.204824,138.252924
Echinuria uncinata,Japan,36.204824,138.252924
Diplotriaena bargusinica,Japan,36.204824,138.252924
Serratospiculum tendo,Japan,36.204824,138.252924
Hartertia obesa,Turkmenistan,38.969719,59.556278
Baylisascaris procyonis,United States,37.09024,-95.712891
Toxocara pteropodis,New Hebrides,-15.38,166.9
Aelurostrongylus abstrusus,Yugoslavia,37.09024,-95.712891
Spirocerca lupi,Italy,41.87194,12.56738
Ascaris lumbricoides,Indonesia & Malaysia,-0.789275,113.921327
Trichuris trichiura,Indonesia & Malaysia,-0.789275,113.921327
Haemonchus placei,Lesser Antilles,14.4122148,-64.7627955
Trichostrongylus axei,Lesser Antilles,14.4122148,-64.7627955
Toxocara vitulorum,Lesser Antilles,14.4122148,-64.7627955
Enterobius vermicularis,Italy,41.87194,12.56738
Ascaris lumbricoides,Italy,41.87194,12.56738
Trichuris trichiura,Sri Lanka,7.873053999999999,80.77179699999999
Streptopharagus pigmentatus,Sri Lanka,7.873053999999999,80.77179699999999
Aspiculuris tetraptera,Victoria,-37.01,144.75
Toxocara canis,Egypt,26.820553,30.802498
Toxocara vitulorum,Egypt,26.820553,30.802498
Toxascaris leonina,Egypt,26.820553,30.802498
Haemonchus contortus,Ghana,7.946527,-1.023194
Trichostrongylus colubriformis,Ghana,7.946527,-1.023194
Trichostrongylus axei,Ghana,7.946527,-1.023194
Trichostrongylus vitrinus,Ghana,7.946527,-1.023194
Oesophagostomum venulosum,Ghana,7.946527,-1.023194
Trichuris ovis,Ghana,7.946527,-1.023194
Ostertagia ostertagi,France,46.227638,2.213749
Cooperia oncophora,France,46.227638,2.213749
Chabertia ovina,France,46.227638,2.213749
Ascaris suum,Denmark,56.26392,9.501785
Trichuris suis,Denmark,56.26392,9.501785
Anguillicola crassus,Europe,54.5259614,15.2551187
Trichuris trichiura,Laos,19.85627,102.495496
Ascaris lumbricoides,Laos,19.85627,102.495496
Hepatojarakus malayae,Indonesia & Malaysia,-0.789275,113.921327
Angiostrongylus cantonensis,Islands of Western Pacific,-8.783195,-124.508523
Protospirura muricola,Islands of Western Pacific,-8.783195,-124.508523
Gongylonema neoplasticum,Marshall Islands,7.131474,171.184478
Mastophorus muris,Marshall Islands,7.131474,171.184478
Protospirura muricola,Marshall Islands,7.131474,171.184478
Angiostrongylus cantonensis,Fijian Islands,-17.713371,178.065032
Gongylonema neoplasticum,Fijian Islands,-17.713371,178.065032
Gongylonema neoplasticum,Islands of Pacific Ocean,-8.783195,-124.508523
Protospirura muricola,Islands of Pacific Ocean,-8.783195,-124.508523
Angiostrongylus cantonensis,Samoa Islands,-12.798491,-170.477306
Angiostrongylus cantonensis,Cook Islands,-21.236736,-159.777671
Heterakis spumosa,New Zealand,-40.900557,174.885971
Mastophorus muris,New Zealand,-40.900557,174.885971
Heligmosomoides polygyrus,New Zealand,-40.900557,174.885971
Trichosomoides crassicauda,New Zealand,-40.900557,174.885971
Trichuris vulpis,Argentina,-38.416097,-63.61667199999999
Spirocerca lupi,Turkmenistan,38.969719,59.556278
Haemonchus contortus,Pennsylvania,41.2033216,-77.1945247
Trichuris suis,Japan,36.204824,138.252924
Stephanurus dentatus,Japan,36.204824,138.252924
Metastrongylus apri,Japan,36.204824,138.252924
Metastrongylus pudendotectus,Japan,36.204824,138.252924
Metastrongylus salmi,Japan,36.204824,138.252924
Rictularia cristata,Japan,36.204824,138.252924
Cosmocephalus obvelatus,Turkmenistan,38.969719,59.556278
Streptocara crassicauda,Turkmenistan,38.969719,59.556278
Physaloptera praeputialis,Turkmenistan,38.969719,59.556278
Skrjabinoclava inornatae,Ontario,51.253775,-85.323214
Haemonchus contortus,The Gambia,13.443182,-15.310139
Contracaecum rudolphii,Japan,36.204824,138.252924
Enterobius vermicularis,Peru,-9.189967,-75.015152
Cucullanus cirratus,Northeast Atlantic,39.370134,-77.40677199999999
Angiostrongylus vasorum,Italy,41.87194,12.56738
Blatticola blattae,North Africa,23.4162027,25.66283
Blatticola blattae,Europe,54.5259614,15.2551187
Hammerschmidtiella diesingi,Germany,51.165691,10.451526
Hammerschmidtiella diesingi,Western Europe,46.2021848,1.2643875
Hammerschmidtiella diesingi,Nearctic,53.569001,-113.571487
Hammerschmidtiella diesingi,Malagasay,-20,47
Leidynema appendiculata,United States,37.09024,-95.712891
Thelastoma bulhoesi,Nearctic,53.569001,-113.571487
Parelaphostrongylus tenuis,Alberta,53.9332706,-116.5765035
Toxocara cati,District of Columbia/Delaware/New Jersey/Maryland,39.0457549,-76.64127119999999
Ollulanus tricuspis,District of Columbia/Delaware/New Jersey/Maryland,39.0457549,-76.64127119999999
Heterakis gallinarum,Azerbaidzan,40.143105,47.576927
Toxocara canis,Jordan,30.585164,36.238414
Trichuris vulpis,Jordan,30.585164,36.238414
Cyathostoma lari,Newfoundland,53.1355091,-57.6604364
Cyathostoma lari,"England, Wales + Isle of Man",54.236107,-4.548056
Contracaecum micropapillatum,Cuba,21.521757,-77.781167
Haemonchus placei,Cuba,21.521757,-77.781167
Raphidascaris acus,Azerbaidzan,40.143105,47.576927
Rhabdochona denudata,Azerbaidzan,40.143105,47.576927
Rhabdochona ergensi,Azerbaidzan,40.143105,47.576927
Philometra rischta,Azerbaidzan,40.143105,47.576927
Ascarops strongylina,Azerbaidzan,40.143105,47.576927
Philometra ovata,Azerbaidzan,40.143105,47.576927
Toxocara cati,Japan,36.204824,138.252924
Trichuris trichiura,Ecuador,-1.831239,-78.18340599999999
Ascaris lumbricoides,Ecuador,-1.831239,-78.18340599999999
Heligmosomoides polygyrus,Denmark,56.26392,9.501785
Heligmosomum mixtum,Denmark,56.26392,9.501785
Rhabdochona kidderi,Mexico,23.634501,-102.552784
Nematodirus helvetianus,Cape Province,-33.5,20.97
Molineus barbatus,Arkansas,35.20105,-91.8318334
Cooperia pectinata,Cape Province,-33.5,20.97
Trichostrongylus colubriformis,Cape Province,-33.5,20.97
Cooperia punctata,Cape Province,-33.5,20.97
Cystidicola farionis,Norway,60.47202399999999,8.468945999999999
Ascaridia compar,France,46.227638,2.213749
Heterakis gallinarum,France,46.227638,2.213749
Acuaria hamulosa,France,46.227638,2.213749
Ascaris lumbricoides,Bangladesh,23.684994,90.356331
Pseudoterranova decipiens,Nova Scotia,44.68198659999999,-63.744311
Cosmocephalus obvelatus,Nova Scotia,44.68198659999999,-63.744311
Ostertagia ostertagi,Denmark,56.26392,9.501785
Cooperia oncophora,Denmark,56.26392,9.501785
Parafilaroides gymnurus,North Sea,56.511018,3.515625
Aelurostrongylus abstrusus,Spain + Andalusia,37.5442706,-4.7277528
Sterliadochona ephemeridarum,Newfoundland,53.1355091,-57.6604364
Philonema agubernaculum,Newfoundland,53.1355091,-57.6604364
Pterygodermatites peromysci,Florida,27.6648274,-81.5157535
Physaloptera hispida,Florida,27.6648274,-81.5157535
Protospirura numidica,Florida,27.6648274,-81.5157535
Trichuris muris,Iraq,33.223191,43.679291
Ascaridia columbae,Bangladesh,23.684994,90.356331
Cystidicoloides tenuissima,Canada,56.130366,-106.346771
Parelaphostrongylus andersoni,Maine,45.253783,-69.4454689
Thelastoma bulhoesi,British Columbia,53.7266683,-127.6476205
Ascarops strongylina,Iran,32.427908,53.688046
Physocephalus sexalatus,Iran,32.427908,53.688046
Ascaris suum,Iran,32.427908,53.688046
Oesophagostomum dentatum,Iran,32.427908,53.688046
Trichuris suis,Iran,32.427908,53.688046
Metastrongylus apri,Iran,32.427908,53.688046
Metastrongylus pudendotectus,Iran,32.427908,53.688046
Metastrongylus salmi,Iran,32.427908,53.688046
Trichosomoides crassicauda,Japan,36.204824,138.252924
Teladorsagia circumcincta,Spain + Andalusia,37.5442706,-4.7277528
Angiostrongylus cantonensis,Australia,-25.274398,133.775136
Nematodirus filicollis,Scotland,56.49067119999999,-4.2026458
Nematodirus helvetianus,Scotland,56.49067119999999,-4.2026458
Ostertagia ostertagi,Australia,-25.274398,133.775136
Oesophagostomum venulosum,Australia,-25.274398,133.775136
Dictyocaulus viviparus,Australia,-25.274398,133.775136
Raphidascaris acus,Austria,47.516231,14.550072
Philometra ovata,Austria,47.516231,14.550072
Camallanus lacustris,Austria,47.516231,14.550072
Hedruris androphora,Austria,47.516231,14.550072
Haemonchus placei,Rwanda,-1.940278,29.873888
Oesophagostomum radiatum,Rwanda,-1.940278,29.873888
Trichostrongylus axei,Rwanda,-1.940278,29.873888
Cooperia punctata,Rwanda,-1.940278,29.873888
Ostertagia ostertagi,Rwanda,-1.940278,29.873888
Nematodirus spathiger,Rwanda,-1.940278,29.873888
Toxocara vitulorum,Rwanda,-1.940278,29.873888
Crenosoma striatum,Austria,47.516231,14.550072
Cyathostoma bronchialis,Germany,51.165691,10.451526
Rhabdochona cascadilla,Ontario,51.253775,-85.323214
Haemonchus contortus,New South Wales,-31.2532183,146.921099
Trichostrongylus colubriformis,New South Wales,-31.2532183,146.921099
Crenosoma vulpis,Germany,51.165691,10.451526
Ornithostrongylus quadriradiatus,Bangladesh,23.684994,90.356331
Trichostrongylus axei,Maine,45.253783,-69.4454689
Toxascaris leonina,Arkansas,35.20105,-91.8318334
Ostertagia ostertagi,District of Columbia/Delaware/New Jersey/Maryland,39.0457549,-76.64127119999999
Ostertagia ostertagi,Montana,46.8796822,-110.3625658
Teladorsagia circumcincta,Indiana,40.2671941,-86.1349019
Teladorsagia circumcincta,District of Columbia/Delaware/New Jersey/Maryland,39.0457549,-76.64127119999999
Heligmosomoides kurilensis,Japan,36.204824,138.252924
Trichuris trichiura,"Ukraine, incl. Moldavia",48.379433,31.1655799
Angiostrongylus costaricensis,Nicaragua,12.865416,-85.207229
Angiostrongylus schmidti,Florida,27.6648274,-81.5157535
Angiostrongylus malaysiensis,Malaya,3.17,101.7
Angiostrongylus costaricensis,Central America,12.7690126,-85.60236429999999
Angiostrongylus siamensis,Thailand,15.870032,100.992541
Dictyocaulus viviparus,New Caledonia,-20.904305,165.618042
Passalurus ambiguus,New Caledonia,-20.904305,165.618042
Anisakis simplex,South China Sea,15.488092,114.404754
Ascaris lumbricoides,Jamaica,18.109581,-77.297508
Pseudoterranova decipiens,Coast of Japan,35.4543846,139.644207
Anisakis simplex,Coast of Japan,35.4543846,139.644207
Physocephalus sexalatus,New South Wales,-31.2532183,146.921099
Contracaecum rudolphii,Yugoslavia,37.09024,-95.712891
Filaroides martis,Germany,51.165691,10.451526
Spirocerca lupi,Spain + Andalusia,37.5442706,-4.7277528
Lagochilascaris minor,Venezuela,6.42375,-66.58973
Dictyocaulus arnfieldi,Iraq,33.223191,43.679291
Pseudoterranova decipiens,West Coast of Norway,60.4121981,5.3222701
Oesophagostomum radiatum,New Caledonia,-20.904305,165.618042
Toxocara canis,Iraq,33.223191,43.679291
Toxascaris leonina,Iraq,33.223191,43.679291
Ascaridia galli,Iraq,33.223191,43.679291
Heterakis gallinarum,Iraq,33.223191,43.679291
Trichosomoides crassicauda,Spain + Andalusia,37.5442706,-4.7277528
Heterakis spumosa,Spain + Andalusia,37.5442706,-4.7277528
Cucullanus heterochrous,Baltic Sea,58.48795200000001,19.863281
Dichelyne minutus,Baltic Sea,58.48795200000001,19.863281
Ostertagia ostertagi,Argentina,-38.416097,-63.61667199999999
Haemonchus placei,Argentina,-38.416097,-63.61667199999999
Trichostrongylus axei,Argentina,-38.416097,-63.61667199999999
Cooperia oncophora,Argentina,-38.416097,-63.61667199999999
Cooperia punctata,Argentina,-38.416097,-63.61667199999999
Haemonchus contortus,Malaya,3.17,101.7
Oswaldocruzia filiformis,Greece,39.074208,21.824312
Toxascaris leonina,Iceland,64.963051,-19.020835
Toxocara canis,Iceland,64.963051,-19.020835
Uncinaria stenocephala,Iceland,64.963051,-19.020835
Baylisascaris procyonis,Japan,36.204824,138.252924
Syphacia muris,Taiwan,23.69781,120.960515
Heterakis spumosa,Taiwan,23.69781,120.960515
Mastophorus muris,Taiwan,23.69781,120.960515
Ascarops strongylina,Taiwan,23.69781,120.960515
Angiostrongylus malaysiensis,Japan,36.204824,138.252924
Philometra ovata,Finland,61.92410999999999,25.7481511
Cyathostomum catinatum,Iceland,64.963051,-19.020835
Cylicocyclus nassatus,Iceland,64.963051,-19.020835
Cylicostephanus longibursatus,Iceland,64.963051,-19.020835
Strongylus edentatus,Iceland,64.963051,-19.020835
Strongylus equinus,Iceland,64.963051,-19.020835
Strongylus vulgaris,Iceland,64.963051,-19.020835
Triodontophorus tenuicollis,Iceland,64.963051,-19.020835
Trichostrongylus axei,Iceland,64.963051,-19.020835
Parascaris equorum,Iceland,64.963051,-19.020835
Oxyuris equi,Iceland,64.963051,-19.020835
Teladorsagia circumcincta,Italy,41.87194,12.56738
Hyostrongylus rubidus,Belize,17.189877,-88.49765
Physocephalus sexalatus,Belize,17.189877,-88.49765
Trichostrongylus colubriformis,Belize,17.189877,-88.49765
Ascarops strongylina,Belize,17.189877,-88.49765
Ascaris suum,Belize,17.189877,-88.49765
Trichuris suis,Belize,17.189877,-88.49765
Stephanurus dentatus,Belize,17.189877,-88.49765
Syphacia muris,Corsica,42.0396042,9.012892599999999
Raphidascaris acus,Lake Baikal,53.5587003,108.1649965
Camallanus lacustris,Lake Baikal,53.5587003,108.1649965
Nematodirus spathiger,France,46.227638,2.213749
Triodontophorus tenuicollis,"Ukraine, incl. Moldavia",48.379433,31.1655799
Cylicostephanus longibursatus,"Ukraine, incl. Moldavia",48.379433,31.1655799
Cylicocyclus nassatus,"Ukraine, incl. Moldavia",48.379433,31.1655799
Oxyuris equi,"Ukraine, incl. Moldavia",48.379433,31.1655799
Parascaris equorum,"Ukraine, incl. Moldavia",48.379433,31.1655799
Trichostrongylus axei,"Ukraine, incl. Moldavia",48.379433,31.1655799
Eustrongylides tubifex,New Brunswick,46.5653163,-66.46191639999999
Contracaecum pelagicum,British Columbia,53.7266683,-127.6476205
Syncuaria squamata,Ontario,51.253775,-85.323214
Contracaecum microcephalum,Newfoundland,53.1355091,-57.6604364
Trichostrongylus tenuis,Ontario,51.253775,-85.323214
Amidostomum anseris,Ontario,51.253775,-85.323214
Amidostomum anseris,British Columbia,53.7266683,-127.6476205
Cyathostoma bronchialis,Ontario,51.253775,-85.323214
Trichostrongylus tenuis,Northwest Territories,64.8255441,-124.8457334
Echinuria uncinata,Manitoba,53.7608608,-98.8138762
Amidostomum anseris,Manitoba,53.7608608,-98.8138762
Epomidiostomum uncinatum,Manitoba,53.7608608,-98.8138762
Streptocara crassicauda,British Columbia,53.7266683,-127.6476205
Amidostomum acutum,New Brunswick,46.5653163,-66.46191639999999
Amidostomum acutum,Nova Scotia,44.68198659999999,-63.744311
Epomidiostomum uncinatum,New Brunswick,46.5653163,-66.46191639999999
Epomidiostomum uncinatum,Nova Scotia,44.68198659999999,-63.744311
Streptocara crassicauda,Newfoundland,53.1355091,-57.6604364
Tetrameres crami,Ontario,51.253775,-85.323214
Tetrameres crami,Quebec,52.9399159,-73.5491361
Echinuria uncinata,Alberta,53.9332706,-116.5765035
Amidostomum acutum,Newfoundland,53.1355091,-57.6604364
Amidostomum acutum,Ontario,51.253775,-85.323214
Capillaria anatis,New Brunswick,46.5653163,-66.46191639999999
Capillaria anatis,Newfoundland,53.1355091,-57.6604364
Capillaria anatis,Ontario,51.253775,-85.323214
Capillaria anatis,Quebec,52.9399159,-73.5491361
Epomidiostomum uncinatum,Newfoundland,53.1355091,-57.6604364
Streptocara crassicauda,Ontario,51.253775,-85.323214
Amidostomum acutum,British Columbia,53.7266683,-127.6476205
Streptocara crassicauda,New Brunswick,46.5653163,-66.46191639999999
Capillaria anatis,British Columbia,53.7266683,-127.6476205
Echinuria uncinata,Newfoundland,53.1355091,-57.6604364
Ascaridia galli,Ontario,51.253775,-85.323214
Cheilospirura spinosa,Ontario,51.253775,-85.323214
Ascaridia galli,Manitoba,53.7608608,-98.8138762
Heterakis gallinarum,Manitoba,53.7608608,-98.8138762
Heterakis gallinarum,Saskatchewan,52.9399159,-106.4508639
Ascaridia compar,Newfoundland,53.1355091,-57.6604364
Cheilospirura spinosa,British Columbia,53.7266683,-127.6476205
Geopetitia aspiculata,Manitoba,53.7608608,-98.8138762
Dispharynx nasuta,Alberta,53.9332706,-116.5765035
Physocephalus sexalatus,Alberta,53.9332706,-116.5765035
Physocephalus sexalatus,Manitoba,53.7608608,-98.8138762
Echinuria uncinata,New Brunswick,46.5653163,-66.46191639999999
Echinuria uncinata,Saskatchewan,52.9399159,-106.4508639
Cosmocephalus obvelatus,Alberta,53.9332706,-116.5765035
Cosmocephalus obvelatus,Newfoundland,53.1355091,-57.6604364
Cosmocephalus obvelatus,Quebec,52.9399159,-73.5491361
Cosmocephalus obvelatus,Ontario,51.253775,-85.323214
Ornithostrongylus quadriradiatus,Ontario,51.253775,-85.323214
Ornithostrongylus quadriradiatus,Canada,56.130366,-106.346771
Acuaria anthuris,Ontario,51.253775,-85.323214
Acuaria anthuris,Quebec,52.9399159,-73.5491361
Diplotriaena tricuspis,Ontario,51.253775,-85.323214
Microtetrameres helix,Manitoba,53.7608608,-98.8138762
Microtetrameres helix,Quebec,52.9399159,-73.5491361
Porrocaecum ensicaudatum,Quebec,52.9399159,-73.5491361
Diplotriaena bargusinica,Ontario,51.253775,-85.323214
Porrocaecum ensicaudatum,Ontario,51.253775,-85.323214
Diplotriaena agelaius,Ontario,51.253775,-85.323214
Diplotriaena bargusinica,Manitoba,53.7608608,-98.8138762
Dispharynx nasuta,Manitoba,53.7608608,-98.8138762
Dispharynx nasuta,Quebec,52.9399159,-73.5491361
Porrocaecum ensicaudatum,Manitoba,53.7608608,-98.8138762
Oswaldocruzia filiformis,Canary Islands,28.2915637,-16.6291304
Megalobatrachonema terdentatum,Spain + Andalusia,37.5442706,-4.7277528
Ascaris lumbricoides,Ontario,51.253775,-85.323214
Ascaris suum,Ontario,51.253775,-85.323214
Cooperia oncophora,New Brunswick,46.5653163,-66.46191639999999
Cooperia oncophora,Newfoundland,53.1355091,-57.6604364
Dictyocaulus viviparus,Newfoundland,53.1355091,-57.6604364
Dictyocaulus viviparus,Quebec,52.9399159,-73.5491361
Haemonchus contortus,Quebec,52.9399159,-73.5491361
Nematodirus helvetianus,New Brunswick,46.5653163,-66.46191639999999
Oesophagostomum radiatum,New Brunswick,46.5653163,-66.46191639999999
Oesophagostomum radiatum,Newfoundland,53.1355091,-57.6604364
Oesophagostomum radiatum,Ontario,51.253775,-85.323214
Oesophagostomum radiatum,Quebec,52.9399159,-73.5491361
Ostertagia ostertagi,New Brunswick,46.5653163,-66.46191639999999
Ostertagia ostertagi,Quebec,52.9399159,-73.5491361
Trichostrongylus axei,New Brunswick,46.5653163,-66.46191639999999
Trichostrongylus axei,Quebec,52.9399159,-73.5491361
Trichuris discolor,New Brunswick,46.5653163,-66.46191639999999
Trichuris discolor,Quebec,52.9399159,-73.5491361
Trichuris ovis,New Brunswick,46.5653163,-66.46191639999999
Trichuris ovis,Quebec,52.9399159,-73.5491361
Muellerius capillaris,Ontario,51.253775,-85.323214
Ascaris suum,Quebec,52.9399159,-73.5491361
Chabertia ovina,Canada,56.130366,-106.346771
Chabertia ovina,Nova Scotia,44.68198659999999,-63.744311
Chabertia ovina,Ontario,51.253775,-85.323214
Chabertia ovina,Quebec,52.9399159,-73.5491361
Cooperia curticei,Canada,56.130366,-106.346771
Cooperia curticei,Nova Scotia,44.68198659999999,-63.744311
Cooperia curticei,Ontario,51.253775,-85.323214
Cooperia curticei,Quebec,52.9399159,-73.5491361
Cooperia oncophora,Nova Scotia,44.68198659999999,-63.744311
Cooperia oncophora,Quebec,52.9399159,-73.5491361
Dictyocaulus filaria,Alberta,53.9332706,-116.5765035
Dictyocaulus filaria,Newfoundland,53.1355091,-57.6604364
Dictyocaulus filaria,Ontario,51.253775,-85.323214
Dictyocaulus filaria,Quebec,52.9399159,-73.5491361
Gongylonema pulchrum,Canada,56.130366,-106.346771
Gongylonema pulchrum,Ontario,51.253775,-85.323214
Haemonchus contortus,Nova Scotia,44.68198659999999,-63.744311
Muellerius capillaris,Canada,56.130366,-106.346771
Nematodirus abnormalis,Newfoundland,53.1355091,-57.6604364
Nematodirus battus,Nova Scotia,44.68198659999999,-63.744311
Nematodirus filicollis,Nova Scotia,44.68198659999999,-63.744311
Nematodirus filicollis,Ontario,51.253775,-85.323214
Nematodirus filicollis,Quebec,52.9399159,-73.5491361
Nematodirus spathiger,Canada,56.130366,-106.346771
Nematodirus spathiger,Newfoundland,53.1355091,-57.6604364
Nematodirus spathiger,Nova Scotia,44.68198659999999,-63.744311
Nematodirus spathiger,Ontario,51.253775,-85.323214
Nematodirus spathiger,Quebec,52.9399159,-73.5491361
Oesophagostomum columbianum,Canada,56.130366,-106.346771
Oesophagostomum columbianum,Nova Scotia,44.68198659999999,-63.744311
Oesophagostomum columbianum,Ontario,51.253775,-85.323214
Oesophagostomum columbianum,Quebec,52.9399159,-73.5491361
Oesophagostomum venulosum,Newfoundland,53.1355091,-57.6604364
Oesophagostomum venulosum,Nova Scotia,44.68198659999999,-63.744311
Oesophagostomum venulosum,Quebec,52.9399159,-73.5491361
Blatticola blattae,France,46.227638,2.213749
Ascaris lumbricoides,British Columbia,53.7266683,-127.6476205
Ascaris lumbricoides,Alberta,53.9332706,-116.5765035
Ascaris lumbricoides,Saskatchewan,52.9399159,-106.4508639
Ascaris lumbricoides,Manitoba,53.7608608,-98.8138762
Ascaris lumbricoides,Quebec,52.9399159,-73.5491361
Ascaris lumbricoides,Labrador,48.66,-56.22
Ascaris lumbricoides,Newfoundland,53.1355091,-57.6604364
Ascaris lumbricoides,New Brunswick,46.5653163,-66.46191639999999
Ascaris lumbricoides,Nova Scotia,44.68198659999999,-63.744311
Ascaris suum,Newfoundland,53.1355091,-57.6604364
Ascaris suum,Saskatchewan,52.9399159,-106.4508639
Hyostrongylus rubidus,Ontario,51.253775,-85.323214
Hyostrongylus rubidus,Quebec,52.9399159,-73.5491361
